"Data_source","Species","Family","Self-compatibility_index_FS","Self-compatibility_index_SFL","Autofertility_index_FS","Autofertility_index_SFL","Annual_Biennial","Listed_in_GloNAF","Number_GloNAF_Regions","Number_Native_Regions"
"Schlising_1976","Paeonia_californica","Paeoniaceae","NA","NA","NA","NA","0","0","0","2"
"Li_etal_2014","Paeonia_delavayi","Paeoniaceae","0.2299908","NA","0.063937443","NA","0","1","1","1"
"Zhou_etal_1999","Paeonia_jishanensis","Paeoniaceae","NA","NA","NA","NA","0","0","0","1"
"Ferreira_Viana_2010","Paliavana_tenuiflora","Gesneriaceae","1","1","0","0","0","0","0","1"
"Tanner_1982","Palicourea_alpina","Rubiaceae","1","NA","NA","NA","0","0","0","1"
"Sobrevilla_Arroyo_1982","Palicourea_angustifolia","Rubiaceae","0.092871715","0.048459384","NA","NA","0","0","0","3"
"Wesselingh_etal_1999","Palicourea_brenesii","Rubiaceae","0.591","NA","NA","NA","0","0","0","1"
"Valois_Cuesta_etal_2011","Palicourea_demissa","Rubiaceae","0","NA","0","NA","0","0","0","2"
"Perez-Nasser_etal_1993","Palicourea_faxlucens","Rubiaceae","0","NA","NA","NA","0","0","0","1"
"Sobrevilla_Arroyo_1982","Palicourea_petiolaris","Rubiaceae","0.566643999","0.606382979","0.018021081","NA","0","0","0","2"
"Sobrevilla_Arroyo_1982","Palicourea_semirasa","Rubiaceae","0.026083333","0.015625","NA","NA","0","0","0","2"
"Schlessman_1985","Panax_quinquefolius","Araliaceae","NA","NA","NA","NA","0","0","0","4"
"Medrano_etal_1999","Pancratium_maritimum","Amaryllidaceae","0.950471948","0.861341632","0.359423057","0.224757953","0","1","4","5"
"Razanajatovo_vanKleunen_2016","Papaver_somniferum","Papaveraceae","NA","NA","NA","NA","1","1","124","3"
"Chen_etal_2012","Paphiopedilum_parishii","Orchidaceae","1","1","0.95344086","NA","0","0","0","3"
"Gao_etal_2006","Paraboea_rufescens","Gesneriaceae","1","0.540763052","0","0","0","0","0","2"
"Ramirez_Seres_1994","Pariana_ulei","Poaceae","0.914634146","0.926829268","0.041463415","0.048780488","0","0","0","4"
"Leite_Machado_2010","Parkinsonia_aculeata","Leguminosae","1","NA","0.383333333","NA","0","1","93","5"
"McMullen_1987","Parkinsonia_aculeata","Leguminosae","NA","NA","NA","NA","0","1","93","5"
"Fulkerson_etal_2012","Parrya_nudicaulis","Brassicaceae","NA","NA","NA","NA","0","0","0","6"
"McMullen_1987","Paspalum_conjugatum","Poaceae","NA","NA","NA","NA","1","1","76","9"
"Morales_Galetto_2003","Passiflora_caerulea","Passifloraceae","NA","NA","NA","NA","0","1","34","2"
"McMullen_1987","Passiflora_colinvauxii","Passifloraceae","NA","NA","NA","NA","0","0","0","1"
"McMullen_1987","Passiflora_foetida_galapagenensis","Passifloraceae","NA","NA","NA","NA","0","1","103","9"
"Darwin_1868","Passiflora_gracilis","Passifloraceae","NA","NA","NA","NA","1","1","1","4"
"Beavon_Kelly_2012","Passiflora_tripartita","Passifloraceae","0.593220339","NA","0.101694915","NA","0","1","2","4"
"Machado_etal_2006","Pavonia_martii","Malvaceae","1","NA","1","NA","0","0","0","1"
"Arroyo_Uslar_1993","Pectocarya_dimorpha","Boraginaceae","NA","NA","NA","NA","1","0","0","1"
"Sun_etal_2005","Pedicularis_dunniana","Orobanchaceae","NA","NA","NA","NA","0","0","0","1"
"Yang_etal_2005","Pedicularis_longiflora","Orobanchaceae","NA","NA","NA","NA","NA","0","0","5"
"Karrenberg_Jensen_2000","Pedicularis_palustris","Orobanchaceae","NA","NA","NA","NA","1","0","0","7"
"Jing_etal_2013","Pedicularis_rex","Orobanchaceae","NA","NA","NA","NA","0","0","0","2"
"Yang_etal_2005","Pedicularis_siphonantha","Orobanchaceae","NA","NA","NA","NA","0","0","0","2"
"Tepedino_etal_2007","Penstemon_haydenii","Plantaginaceae","0.11467438","0.028074541","0","0","0","0","0","1"
"Tepedino_etal_1999","Penstemon_penlandii","Plantaginaceae","0.552036199","NA","0.174208145","NA","0","0","0","1"
"Lange_Scott_1999","Penstemon_pseudospectabilis","Plantaginaceae","NA","0.439497717","NA","0.161187215","0","0","0","1"
"Bawa_etal_1985","Pentaclethra_macroloba","Leguminosae","NA","NA","NA","NA","0","1","1","4"
"Ghazoul_etal_1998","Pentacme_siamensis","Dipterocarpaceae","0.225760793","NA","NA","NA","0","0","0","2"
"Massinga_etal_2005","Pentanisia_angustifolia","Rubiaceae","0","NA","NA","NA","0","0","0","1"
"Massinga_etal_2005","Pentanisia_prunelloides","Rubiaceae","0","NA","NA","NA","0","0","0","3"
"McMullen_1987","Peperomia_inaequalifolia","Piperaceae","NA","NA","NA","NA","0","0","0","2"
"Robertson_etal_2005","Peraxilla_colensoi","Loranthaceae","NA","NA","NA","NA","0","0","0","1"
"Robertson_etal_2005","Peraxilla_tetrapetala","Loranthaceae","NA","NA","NA","NA","0","0","0","1"
"Munoz_Cavieres_2008","Perezia_carthamoides","Compositae","NA","NA","NA","NA","0","0","0","1"
"Rymer_etal_2005","Persoonia_glaucescens","Proteaceae","0","NA","0.025","NA","0","0","0","1"
"Cadzow_Carthew_2000","Persoonia_juniperina","Proteaceae","0.4","NA","NA","NA","0","0","0","1"
"Goldingay_Carthew_1998","Persoonia_juniperina","Proteaceae","0.4","NA","NA","NA","0","0","0","1"
"Rymer_etal_2005","Persoonia_lanceolata","Proteaceae","0","NA","0","NA","0","0","0","1"
"Goldingay_Carthew_1998","Persoonia_mollis","Proteaceae","0.085","NA","0.11","NA","0","0","0","1"
"Rymer_etal_2005","Persoonia_mollis","Proteaceae","0.011627907","NA","0","NA","0","0","0","1"
"Wallace_etal_2002","Persoonia_virgata","Proteaceae","0.149977345","NA","0.209333937","NA","0","0","0","1"
"Morales_Galetto_2003","Philibertia_gilliesii","Apocynaceae","NA","NA","NA","NA","0","0","0","1"
"Vassiliadis_etal_2000","Phillyrea_angustifolia","Oleaceae","NA","NA","NA","NA","0","0","0","3"
"Ruane_etal_2013","Phlox_hirsuta","Polemoniaceae","NA","0","NA","NA","0","0","0","1"
"Jesson_etal_2006","Phormium_tenax","Xanthorrhoeaceae","NA","NA","NA","NA","0","1","18","2"
"Jaimes_Ramirez_1997","Phyllanthus_niruri","Phyllanthaceae","0.288892099","0.065060241","0","0","1","1","9","8"
"Kameyama_Kudo_2015","Phyllodoce_aleutica","Ericaceae","NA","NA","NA","NA","0","0","0","5"
"Chauta-Mellizo_etal_2012","Physalis_peruviana","Solanaceae","NA","NA","NA","NA","0","1","124","2"
"Morales_Galetto_2003","Physalis_viscosa","Solanaceae","0","NA","0","NA","0","1","23","2"
"Sullivan_1984","Physalis_viscosa_cinerascens","Solanaceae","0","NA","0","NA","0","1","23","2"
"Tepedino_etal_2012","Physaria_obcordata","Brassicaceae","0.126757317","0.095403137","0.06018866","NA","0","0","0","1"
"Nassar_etal_1997","Pilosocereus_moritzianus","Cactaceae","0.35483871","NA","0","NA","0","0","0","1"
"Razanajatovo_vanKleunen_2016","Pimpinella_peregrina","Apiaceae","NA","NA","NA","NA","0","1","2","5"
"Bullock_1985","Piptadenia_obliqua","Leguminosae","0","NA","NA","NA","0","0","0","4"
"Bawa_1974","Piscidia_carthagenensis","Leguminosae","0","NA","NA","NA","0","0","0","4"
"Wendt_etal_2001","Pitcairnia_albiflos","Bromeliaceae","0.940152339","NA","0.159956474","NA","0","0","0","1"
"Wendt_etal_2002","Pitcairnia_albiflos","Bromeliaceae","0.777","NA","0.285","NA","0","0","0","1"
"Ramirez_Seres_1994","Pitcairnia_altensteinii","Bromeliaceae","0.96","0.876193824","0.944","0.934733697","0","0","0","1"
"Bush_Beach_1995","Pitcairnia_brittoniana","Bromeliaceae","1","NA","0.91","NA","1","0","0","3"
"Bush_Guilbeau_2009","Pitcairnia_brittoniana","Bromeliaceae","0.954831933","0.958094737","0.798319328","0.861010492","1","0","0","3"
"Matallana_etal_2010","Pitcairnia_brittoniana","Bromeliaceae","1","NA","NA","NA","1","0","0","3"
"Wendt_etal_2002","Pitcairnia_corcovadensis","Bromeliaceae","1","NA","1","NA","0","0","0","1"
"Wendt_etal_2002","Pitcairnia_flammea","Bromeliaceae","1","NA","0.761802575","NA","0","0","0","1"
"Wolowski_etal_2013","Pitcairnia_flammea","Bromeliaceae","0.959077221","NA","0.583042637","NA","0","0","0","1"
"Matallana_etal_2010","Pitcairnia_flammea_pallida","Bromeliaceae","0.775581395","NA","NA","NA","0","0","0","1"
"Wendt_etal_2001","Pitcairnia_staminea","Bromeliaceae","0.982222222","NA","0.92","NA","0","0","0","1"
"Gopalakrishnan_Thomas_2014","Pittosporum_dasycaulon","Pittosporaceae","0","NA","0","NA","0","0","0","1"
"Arroyo_Uslar_1993","Plagiobothrys_myosotoides","Boraginaceae","NA","NA","NA","NA","1","0","0","4"
"Robertson_Wyatt_1990","Platanthera_ciliaris","Orchidaceae","0.952770781","0.706207727","0","0","0","0","0","5"
"Little_etal_2005","Platanthera_lacera","Orchidaceae","0.996822034","NA","0.086864407","NA","0","0","0","7"
"Wallace_2003","Platanthera_leucophaea","Orchidaceae","1","NA","0","NA","0","0","0","4"
"Wheelwright_etal_2006","Platanthera_obtusata","Orchidaceae","NA","NA","NA","NA","0","0","0","10"
"Patt_etal_1989","Platanthera_stricta","Orchidaceae","1","NA","0","NA","0","0","0","5"
"Bush_Beach_1995","Pleurothallis_cardiothallis","Orchidaceae","1","NA","NA","NA","0","0","0","3"
"CaraDonna_Ackerman_2012","Pleurothallis_ruscifolia","Orchidaceae","NA","NA","NA","NA","0","0","0","6"
"Ortiz_etal_2000","Plocama_calabrica","Rubiaceae","0.928211253","NA","0.02388535","NA","0","0","0","4"
"Ferrero_etal_2009","Plumbago_auriculata","Plumbaginaceae","0","NA","0","NA","0","1","34","2"
"McMullen_1987","Plumbago_zeylanica","Plumbaginaceae","NA","NA","NA","NA","0","1","8","25"
"Motten_1986","Podophyllum_peltatum","Berberidaceae","NA","NA","NA","NA","0","1","5","5"
"Bullock_1985","Poeppigia_procera","Leguminosae","0.069767442","NA","NA","NA","0","0","0","5"
"Suetsugu_2015","Pogonia_minor","Orchidaceae","1","NA","1","NA","0","0","0","2"
"Zych_etal_2013","Polemonium_caeruleum","Polemoniaceae","NA","NA","NA","NA","0","1","19","15"
"Bermingham_Brody_2011","Polemonium_van-bruntiae","Polemoniaceae","NA","NA","NA","NA","0","0","0","1"
"Weekley_Brothers_2006","Polygala_lewtonii","Polygalaceae","NA","NA","NA","NA","0","0","0","1"
"Norderhaug_1995","Polygala_vulgaris","Polygalaceae","NA","NA","NA","NA","0","1","7","7"
"McMullen_1987","Polygonum_opelousanum","Polygonaceae","NA","NA","NA","NA","0","0","0","3"
"Puentes_etal_2013","Pontederia_subovata","Pontederiaceae","NA","0.246380349","NA","NA","0","0","0","4"
"Morales_Galetto_2003","Porlieria_microphylla","Zygophyllaceae","1","NA","1","NA","0","0","0","2"
"Jaimes_Ramirez_1997","Porophyllum_leiocarpum","Compositae","1","1","1","1","1","0","0","2"
"Matallana_etal_2010","Portea_fosteriana","Bromeliaceae","0.113303269","NA","0.019165727","NA","0","0","0","1"
"McMullen_1987","Portulaca_oleracea","Portulacaceae","NA","NA","NA","NA","1","1","311","5"
"Aizen_1993","Portulaca_umbraticola","Portulacaceae","NA","NA","NA","NA","1","1","9","9"
"Aizen_Feinsinger_1994","Portulaca_umbraticola","Portulacaceae","1","NA","0.61","NA","1","1","9","9"
"Bawa_Beach_1983","Posoqueria_grandiflora","Rubiaceae","0","NA","NA","NA","0","0","0","1"
"Amorim_etal_2014","Posoqueria_latifolia","Rubiaceae","0.951267698","NA","0","NA","0","1","1","6"
"Bawa_etal_1985","Posoqueria_latifolia","Rubiaceae","0","NA","NA","NA","0","1","1","6"
"Nylehn_etal_2003","Potentilla_chamissonis","Rosaceae","NA","NA","NA","NA","0","0","0","4"
"Nylehn_etal_2003","Potentilla_crantzii","Rosaceae","NA","NA","NA","NA","0","1","1","8"
"Eriksen_1996","Potentilla_hookeriana","Rosaceae","NA","NA","NA","NA","0","0","0","4"
"Nylehn_etal_2003","Potentilla_insularis","Rosaceae","NA","NA","NA","NA","NA","0","0","1"
"Nylehn_etal_2003","Potentilla_nivea","Rosaceae","NA","NA","NA","NA","0","0","0","17"
"Eriksen_1996","Potentilla_uniflora","Rosaceae","NA","NA","NA","NA","0","0","0","4"
"Singer_Sazima_2001","Prescottia_densiflora","Orchidaceae","0.692","NA","NA","NA","0","0","0","2"
"Singer_Sazima_2001","Prescottia_plantaginea","Orchidaceae","0.998752599","NA","NA","NA","0","0","0","1"
"Singer_Sazima_2001","Prescottia_stachyodes","Orchidaceae","0.977059437","NA","NA","NA","0","0","0","7"
"Davidson_etal_2014","Primula_cusickiana_maguirei","Primulaceae","NA","NA","NA","NA","0","0","0","1"
"deVos_etal_2012","Primula_halleri","Primulaceae","NA","NA","NA","NA","0","0","0","4"
"Aronne_etal_2014","Primula_palinuri","Primulaceae","0","NA","NA","NA","0","0","0","2"
"Washitani_etal_1994","Primula_sieboldii","Primulaceae","0.339386703","0.144585289","NA","NA","0","0","0","4"
"Darwin_1868","Primula_sinensis","Primulaceae","0.6667","0.290398126","NA","NA","0","0","0","1"
"Brys_Jacquemyn_2015","Primula_veris","Primulaceae","NA","NA","NA","NA","0","1","15","7"
"Johnson_etal_2010","Prionotes_cerinthoides","Ericaceae","1","NA","0.98","NA","0","0","0","1"
"Bullock_1985","Prockia_crucis","Salicaceae","0.03125","NA","NA","NA","0","0","0","6"
"Zapata_Arroyo_1978","Prockia_flava","Salicaceae","0.177953625","0.321071071","0","0","0","0","0","1"
"Morales_Galetto_2003","Prosopis_alba","Leguminosae","0","NA","0","NA","0","1","1","2"
"Golubov_etal_1999","Prosopis_glandulosa","Leguminosae","NA","NA","NA","NA","0","1","24","4"
"McMullen_1987","Prosopis_juliflora","Leguminosae","NA","NA","NA","NA","0","1","71","4"
"Aizen_Feinsinger_1994","Prosopis_nigra","Leguminosae","0","NA","0","NA","0","0","0","2"
"Steenhuisen_etal_2012","Protea_caffra","Proteaceae","NA","NA","NA","NA","0","0","0","3"
"Burgos_etal_1993","Prunus_armeniaca","Rosaceae","0.352106718","NA","NA","NA","0","1","54","3"
"Weekley_etal_2010","Prunus_geniculata","Rosaceae","0.019253911","NA","0","NA","0","0","0","1"
"Guitian_etal_1993","Prunus_mahaleb","Rosaceae","0.433550186","NA","0","NA","0","1","48","9"
"Shiell_etal_2015","Prunus_pensylvanica","Rosaceae","0.012647555","NA","NA","NA","0","0","0","7"
"Guitian_etal_1993","Prunus_spinosa","Rosaceae","0","NA","0.108951708","NA","0","1","22","7"
"Mori_etal_2009","Prunus_ssiori","Rosaceae","0.333333333","NA","0.156862745","NA","0","0","0","2"
"Shiell_etal_2015","Prunus_virginiana","Rosaceae","0.233538061","NA","NA","NA","0","1","12","9"
"Gribel_Gibbs_2002","Pseudobombax_munguba","Malvaceae","0","0","NA","NA","0","0","0","2"
"PratadeAssisPires_Freitas_2008","Pseudopiptadenia_contorta","Leguminosae","0","NA","0","NA","0","0","0","1"
"PratadeAssisPires_Freitas_2008","Pseudopiptadenia_leptostachya","Leguminosae","1","NA","0.75030012","NA","0","0","0","1"
"Proenca_Gibbs_1994","Psidium_firmum","Myrtaceae","1","NA","0.589622642","NA","0","0","0","1"
"Rambuda_Johnson_2004","Psidium_guajava","Myrtaceae","NA","NA","NA","NA","0","1","165","6"
"Bullock_1985","Psidium_sartorianum","Myrtaceae","0.024","NA","NA","NA","0","1","1","6"
"Azpeitia_Lara_2006","Psittacanthus_calyculatus","Loranthaceae","0.458333333","NA","NA","NA","0","0","0","5"
"Ramirez_Ornelas_2010","Psittacanthus_schiedeanus","Loranthaceae","1","NA","0.514285714","NA","0","0","0","2"
"Faria_etal_2012","Psychotria_carthagenensis","Rubiaceae","0.838754484","NA","0.297999806","NA","0","0","0","7"
"Sobrevilla_Arroyo_1982","Psychotria_costularia","Rubiaceae","0.521039604","0.412587413","0.213366337","NA","0","0","0","2"
"Rodrigues_Consolaro_2013","Psychotria_goyazensis","Rubiaceae","0.990338841","NA","0.554186502","NA","0","0","0","3"
"Watanabe_etal_2014","Psychotria_hoffmannseggiana","Rubiaceae","NA","NA","0","NA","0","0","0","6"
"Wolowski_etal_2013","Psychotria_ruelliifolia","Rubiaceae","0","NA","NA","NA","0","0","0","1"
"Bawa_1974","Pterocarpus_rohrii","Leguminosae","0.061904762","0.1","NA","NA","0","0","0","6"
"Rao_Raju_2002","Pterocarpus_santalinus","Leguminosae","0.547619048","0.877192982","0","0","0","0","0","1"
"Ramirez_Brito_1990","Pterolepis_glomerata","Melastomataceae","0.99351738","0.930999937","NA","NA","0","1","5","6"
"Lehnebach_etal_2005","Pterostylis_alobula","Orchidaceae","0.772727273","NA","0","NA","0","0","0","1"
"Lehnebach_etal_2005","Pterostylis_patens","Orchidaceae","1","NA","0","NA","0","0","0","1"
"Gomez_Zamora_1996","Ptilotrichum_spinosum","Brassicaceae","0.12406015","0.084226646","0","0","0","0","0","2"
"Ogilvie_etal_2009","Pultenaea_villosa","Leguminosae","0.056818182","NA","0.092017738","NA","0","0","0","1"
"Pendleton_etal_2012","Purshia_tridentata","Rosaceae","NA","NA","NA","NA","0","0","0","5"
"Estes_Thorp_1975","Pyrrhopappus_carolinianus","Compositae","NA","NA","NA","NA","1","1","3","4"
"Barber_Estes_1978","Pyrrhopappus_pauciflorus","Compositae","NA","NA","NA","NA","1","1","4","5"
"Oliveira_etal_2004","Qualea_grandiflora","Vochysiaceae","0","NA","0","NA","0","0","0","5"
"Matallana_etal_2010","Quesnelia_arvensis","Bromeliaceae","0.285714286","NA","NA","NA","0","0","0","1"
"Wolowski_etal_2013","Quesnelia_augusto-coburgii","Bromeliaceae","0.068861553","NA","0.059526156","NA","0","0","0","1"
"Matallana_etal_2010","Quesnelia_blanda","Bromeliaceae","0.4536862","NA","0.492060491","NA","0","0","0","1"
"Matallana_etal_2010","Quesnelia_lateralis","Bromeliaceae","0.08825","NA","NA","NA","0","0","0","1"
"Matallana_etal_2010","Quesnelia_marmorata","Bromeliaceae","0","NA","0","NA","0","0","0","1"
"Matallana_etal_2010","Quesnelia_quesneliana","Bromeliaceae","0.821852732","NA","1","NA","0","0","0","1"
"Gonzalez_Perez_2010","Quinchamalium_chilense","Schoepfiaceae","NA","NA","NA","NA","0","0","0","3"
"Wheelwright_etal_2006","Ranunculus_acris","Ranunculaceae","NA","NA","NA","NA","0","1","72","8"
"Pickering_1997","Ranunculus_dissectifolius","Ranunculaceae","0.479784367","0.479784367","0.264150943","0.264150943","0","0","0","1"
"Pickering_1997","Ranunculus_graniticola","Ranunculaceae","0.61209068","0.61209068","0.62720403","0.62720403","0","0","0","1"
"Pickering_1997","Ranunculus_millanii","Ranunculaceae","0.962264151","0.962264151","0.271226415","0.271226415","0","0","0","1"
"Pickering_1997","Ranunculus_muelleri","Ranunculaceae","1","1","1","1","0","0","0","1"
"Pickering_1997","Ranunculus_niphophilus","Ranunculaceae","1","1","0.880299252","0.880299252","0","0","0","1"
"Cursach_Rita_2012a","Ranunculus_weyleri","Ranunculaceae","0.07115869","NA","0.016792611","NA","0","0","0","1"
"Lopes_Machado_1999","Rauvolfia_grandiflora","Apocynaceae","0","NA","0","NA","0","0","0","1"
"Calley_etal_1993","Ravenala_madagascariensis","Strelitziaceae","NA","NA","NA","NA","0","1","18","1"
"Ramirez_Seres_1994","Renealmia_nicolaioides","Zingiberaceae","1","1","NA","NA","1","0","0","3"
"Rodriguez_Riano_etal_1999","Retama_sphaerocarpa","Leguminosae","0.175896129","0.172161172","0","0","0","1","1","2"
"Wheelwright_etal_2006","Rhinanthus_crista-galli","Orobanchaceae","NA","NA","NA","NA","1","0","0","8"
"Ducarme_Wesselingh_2013","Rhinanthus_minor","Orobanchaceae","NA","NA","NA","NA","1","1","32","12"
"Ducarme_Wesselingh_2013","Rhinanthus_serotinus","Orobanchaceae","NA","NA","NA","NA","1","0","0","4"
"Nadia_Machado_2014","Rhizophora_mangle","Rhizophoraceae","NA","NA","NA","NA","0","1","7","9"
"Coupland_etal_2006","Rhizophora_stylosa","Rhizophoraceae","NA","NA","0","NA","0","1","7","6"
"Wheelwright_etal_2006","Rhododendron_canadense","Ericaceae","1","1","0.654363236","0.437749288","0","0","0","2"
"Ng_Corlett_2000","Rhododendron_championiae","Ericaceae","0.199138859","0","0.016146394","0","0","0","0","1"
"Ma_etal_2015","Rhododendron_cyanocarpum","Ericaceae","0.579571106","NA","0.023702032","NA","0","0","0","4"
"Ng_Corlett_2000","Rhododendron_farrerae","Ericaceae","0.833","0.180286436","0.071","0","0","0","0","1"
"Escaravage_etal_1997","Rhododendron_ferrugineum","Ericaceae","NA","NA","NA","NA","0","0","0","3"
"Ng_Corlett_2000","Rhododendron_hongkongense","Ericaceae","0.609","0.105597964","0.042","0","0","0","0","1"
"Sugiura_2012","Rhododendron_macrosepalum","Ericaceae","0.828","0.073583815","0.07","0.006575145","0","0","0","1"
"Ng_Corlett_2000","Rhododendron_moulmainense","Ericaceae","0","0","0","0","0","0","0","5"
"Stout_2007","Rhododendron_ponticum","Ericaceae","0.823222076","NA","0.456528355","NA","0","1","15","4"
"Sugiura_2012","Rhododendron_reticulatum","Ericaceae","0.255427842","0.10139417","0.150702427","0.005752169","0","0","0","1"
"Ng_Corlett_2000","Rhododendron_simiarum","Ericaceae","0.90862423","0.076031861","0.136550308","0.002534395","0","0","0","1"
"Ng_Corlett_2000","Rhododendron_simsii","Ericaceae","0.516483516","0.047209026","0.06043956","0.001187648","0","1","5","3"
"Rathcke_1998","Rhododendron_viscosum","Ericaceae","NA","NA","NA","NA","0","0","0","4"
"Gonzalez_Perez_2010","Rhodophiala_bagnoldii","Amaryllidaceae","NA","NA","NA","NA","0","0","0","1"
"Ladd_Arroyo_2009","Rhodophiala_rhodolirion","Amaryllidaceae","0.506193694","NA","0","NA","0","0","0","1"
"Santos_etal_2012","Rhynchanthera_grandiflora","Melastomataceae","0.302469136","NA","NA","NA","0","0","0","4"
"Morales_Galetto_2003","Rhynchosia_edulis","Leguminosae","1","NA","0.7","NA","0","0","0","8"
"Ramirez_Brito_1990","Rhynchospora_barbata","Cyperaceae","0","0","NA","NA","0","0","0","6"
"Ramirez_Brito_1990","Rhynchospora_velutina","Cyperaceae","0","0","NA","NA","0","0","0","7"
"Arroyo_Uslar_1993","Ribes_polyanthes","Grossulariaceae","NA","NA","NA","NA","0","0","0","1"
