island_id,n_bombus_species_total,n_bombus_species_scored,n_bombus_species_unscored,n_environmentally_compatible_species,share_environmentally_compatible_species,environmental_compatibility_max,environmental_compatibility_mean,environmental_extrapolation_share,bombus_regime_set,primary_bombus_channel_analysis,global_comparison_only,n_trait_species,area_km2,log_island_area_km2,island_latitude,island_longitude,abs_latitude,spatial_block,climate_pc1,climate_pc2,climate_pc3,climate_pc4,distance_to_continent_km,log_distance_to_continent_km,legacy_v1_all_land_distance_km,legacy_v1_log_all_land_distance_km,analysis_regime,bombus_channel_state,plain_color_trials,plain_color_successes,plain_color_share,conspicuous_color_trials,conspicuous_color_successes,conspicuous_color_share,generalized_form_trials,generalized_form_successes,generalized_form_share,wind_mixed_trials,wind_mixed_successes,wind_mixed_share,showy_alternative_guild_trials,showy_alternative_guild_successes,showy_alternative_guild_share,other_bee_guild_trials,other_bee_guild_successes,other_bee_guild_share,generalist_insect_guild_trials,generalist_insect_guild_successes,generalist_insect_guild_share,spherical_coast_distance_km,original_projected_distance_km
gshhg_2.3.7_h_dd41a5fe663442be99df,169,142,27,0,0.0,0.4733916497164425,0.0364800890075409,0.8402366863905325,applicability_unresolved,False,True,11,25.45378895762853,3.275399397860857,80.70832261538462,20.811901212237053,80.70832261538462,lat17_lon20,-2.6603138247747995,-0.7624595767657815,0.1352562858346331,-0.901045456642626,1074.436773685562,6.9804821591466695,64.96158313544412,4.189072498850368,northern_high_latitude,0.4733916497164425,11.0,8.0,0.7272727272727273,11.0,3.0,0.2727272727272727,11.0,0.0,0.0,11.0,3.0,0.2727272727272727,11.0,0.0,0.0,11.0,6.0,0.5454545454545454,11.0,4.0,0.3636363636363636,1074.436773685562,4587.723762362993
gshhg_2.3.7_h_dd4207a3d1d471d57891,169,142,27,7,0.0492957746478873,0.8153774214933679,0.122131895976173,0.8047337278106509,applicability_unresolved,False,True,7,8.392854098651064,2.2399491979045227,56.97293576923077,-76.67758655529684,56.97293576923077,lat14_lon10,-2.4762343824255413,0.2617885030415349,-0.5180333414419074,0.3876198351598574,5.233641611024327,1.8299606902835712,6.692262037499878,2.0402148933839257,northern_midlatitude,0.8153774214933679,7.0,3.0,0.4285714285714285,7.0,4.0,0.5714285714285714,6.0,0.0,0.0,7.0,1.0,0.1428571428571428,7.0,0.0,0.0,7.0,6.0,0.8571428571428571,7.0,0.0,0.0,5.233641611024327,6.692262037499878
gshhg_2.3.7_h_dd450079799e15994533,169,142,27,8,0.056338028169014,0.739550453824867,0.0981925016282412,0.8047337278106509,applicability_unresolved,False,True,2,60.78466308039609,4.123655163444193,70.84030442307692,82.57138885707415,70.84030442307692,lat16_lon26,-3.480231761659604,-0.0687032358159589,-0.9439954105250628,0.2582569911176772,0.6715702851239818,0.5137634751258828,0.0,0.0,northern_high_latitude,0.739550453824867,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.6715702851239818,0.0
gshhg_2.3.7_h_dd509ecc2ddc3f55a043,169,142,27,2,0.0140845070422535,0.616753201194599,0.071450803604254,0.8402366863905325,applicability_unresolved,False,True,0,36.01753496236214,3.611391718282283,16.127136461538463,40.158334001272536,16.127136461538463,lat10_lon22,0.4567646509698973,2.2705548014830224,0.3232818130931641,-0.8178969185330016,70.19133092671373,4.265371054357709,79.37075248217587,4.3866503349053945,tropical,0.616753201194599,,,,,,,,,,,,,,,,,,,,,,70.19133092671373,79.37075248217587
gshhg_2.3.7_h_dd5a24d81041d39655c9,169,142,27,13,0.0915492957746478,0.8922728091549817,0.1012507230841201,0.7692307692307693,applicability_unresolved,False,True,1,8.849640042413426,2.287434910598834,34.18656823076923,132.6648885985636,34.18656823076923,lat12_lon31,0.4258240614487489,-0.3058264712941762,1.0380121925972432,0.5159751826313209,326.2979709917374,5.7908709822570525,0.0,0.0,northern_midlatitude,0.8922728091549817,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,326.2979709917374,404.673461856082
gshhg_2.3.7_h_dd68f6081e8fd320a9bf,169,142,27,7,0.0492957746478873,0.609190213634465,0.0757834462182601,0.8224852071005917,applicability_unresolved,False,True,247,22.58487226441644,3.1606055007544795,25.736829230769228,-79.26775296435957,25.736829230769228,lat11_lon10,1.2609863462954782,1.247716909994345,-0.2268232545799203,-0.4604568340908086,82.46805893079201,4.424464030899451,88.15858355935303,4.490416621888033,northern_midlatitude,0.609190213634465,246.0,117.0,0.4756097560975609,246.0,129.0,0.524390243902439,243.0,17.0,0.0699588477366255,247.0,53.0,0.2145748987854251,246.0,1.0,0.0040650406504065,246.0,195.0,0.7926829268292683,246.0,28.0,0.1138211382113821,82.46805893079201,92.9304186124556
gshhg_2.3.7_h_dd6b2d151cc1a63a1408,169,142,27,8,0.056338028169014,0.8260833514522785,0.0981259888669004,0.834319526627219,applicability_unresolved,False,True,58,10.83523466675281,2.471081070969862,29.80179276923077,-84.60705898237413,29.80179276923077,lat11_lon09,0.9207630400164392,0.4478816475548327,-0.7701295272544026,-0.351287711189545,4.880497127586192,1.7716413038446215,5.083380932284437,1.805560615814893,northern_midlatitude,0.8260833514522785,58.0,26.0,0.4482758620689655,58.0,32.0,0.5517241379310345,56.0,6.0,0.1071428571428571,58.0,12.0,0.2068965517241379,58.0,0.0,0.0,58.0,41.0,0.7068965517241379,58.0,3.0,0.0517241379310344,4.880497127586192,5.083380932284437
gshhg_2.3.7_h_dd6e9c45e04c9e46aeb9,169,142,27,3,0.0211267605633802,0.7397481073317053,0.0346134787751114,0.8402366863905325,applicability_unresolved,False,True,0,9.669339772189016,2.3673741863784894,76.08657503846153,141.0207414753613,76.08657503846153,lat16_lon32,-3.9731335397888095,0.2581340801020683,-0.5794279433525593,0.893891987028052,355.2021811790647,5.875498494304148,0.0,0.0,northern_high_latitude,0.7397481073317053,,,,,,,,,,,,,,,,,,,,,,355.2021811790647,1343.6077506019687
gshhg_2.3.7_h_dd85ba779b428b6f2781,169,142,27,0,0.0,0.069744727603921,0.0014129836859607,0.8402366863905325,applicability_unresolved,False,True,0,11.285579853090194,2.508426204947995,-50.27326284615385,-74.58326595192504,50.27326284615385,lat03_lon10,1.8166616475962707,-3.983524283678656,0.2231842014813308,1.053756497706626,0.5841388951458711,0.4600409758774767,0.0,0.0,southern_extratropical,0.069744727603921,,,,,,,,,,,,,,,,,,,,,,0.5841388951458711,0.0
gshhg_2.3.7_h_dd8b201ed949f9d6bbce,169,142,27,8,0.056338028169014,0.8647846018682523,0.0822591201005103,0.8165680473372781,applicability_unresolved,False,True,0,7.221159363936072,2.1067112409639943,68.01179715384616,-65.74679667794713,68.01179715384616,lat15_lon11,-3.37413023263819,-0.1084337902721815,-0.2003558251383343,0.3417991579810878,635.5277649112157,6.456028038273445,6.992976953562188,2.078563275312087,northern_high_latitude,0.8647846018682523,,,,,,,,,,,,,,,,,,,,,,635.5277649112157,1727.4818872410067
gshhg_2.3.7_h_dd8c093be95015bd7df9,169,142,27,12,0.0845070422535211,0.7935832081276087,0.1150328397541469,0.7928994082840237,applicability_unresolved,False,True,3,6.219354661342905,1.976765566824448,-25.49768592307693,152.94235306369976,25.49768592307693,lat06_lon33,0.86358301060497,0.7856540528339985,-0.4455967379247325,-0.597339832271442,1.3028759765025542,0.8341587663717286,0.0,0.0,southern_extratropical,0.7935832081276087,3.0,1.0,0.3333333333333333,3.0,2.0,0.6666666666666666,2.0,0.0,0.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,3.0,2.0,0.6666666666666666,3.0,0.0,0.0,1.3028759765025542,0.0
gshhg_2.3.7_h_dd8d0bcf1f0890635773,169,142,27,3,0.0211267605633802,0.7634202582632821,0.0433576601348083,0.8402366863905325,applicability_unresolved,False,True,4,10.371139368313871,2.431078511036904,0.1221068461538461,107.2241565228152,0.1221068461538461,lat09_lon28,2.698564758362357,-0.6982725577218009,-0.2379813907380089,-0.3875182778848363,352.98134597005054,5.869244216745487,192.00393510103493,5.262710577821563,tropical,0.7634202582632821,4.0,3.0,0.75,4.0,1.0,0.25,4.0,0.0,0.0,4.0,1.0,0.25,4.0,1.0,0.25,4.0,3.0,0.75,4.0,0.0,0.0,352.98134597005054,355.77446729071283
gshhg_2.3.7_h_dd909e3c55e26174920f,169,142,27,4,0.028169014084507,0.6252654175350153,0.0400982856565537,0.8106508875739645,applicability_unresolved,False,True,122,37.90775897710934,3.661193690300778,30.458467923076924,130.20837887998906,30.458467923076924,lat12_lon31,1.2761973778704918,-0.7942212073709515,0.674599174570484,0.6305948409774883,501.4286139292019,6.219453568009059,88.09527973699517,4.489706355935324,northern_midlatitude,0.6252654175350153,122.0,56.0,0.4590163934426229,122.0,66.0,0.5409836065573771,113.0,27.0,0.2389380530973451,122.0,31.0,0.2540983606557377,121.0,1.0,0.0082644628099173,121.0,99.0,0.8181818181818182,121.0,7.0,0.0578512396694214,501.4286139292019,609.0917011048596
gshhg_2.3.7_h_dd90b4cff1be2172e860,169,142,27,60,0.4225352112676056,0.934010883391286,0.3926269074797042,0.757396449704142,applicability_unresolved,False,True,23,6.125798702950194,1.9637218185318053,63.76828638461538,22.61332855519035,63.76828638461538,lat15_lon20,-1.726586111960855,0.3854705275825737,-0.6395937682808869,-0.573069929106631,3.058927872255467,1.400918867867751,0.0,0.0,northern_midlatitude,0.934010883391286,23.0,15.0,0.6521739130434783,23.0,8.0,0.3478260869565217,22.0,0.0,0.0,23.0,8.0,0.3478260869565217,23.0,0.0,0.0,23.0,18.0,0.782608695652174,23.0,1.0,0.0434782608695652,3.058927872255467,0.0
gshhg_2.3.7_h_dd96f8a247acf9fe21a0,169,142,27,23,0.1619718309859155,0.7618975264434874,0.2738087240814959,0.8224852071005917,applicability_unresolved,False,True,0,13.362072985474736,2.6645909115213864,-40.31329684615385,-62.3370569134718,40.31329684615385,lat04_lon11,-0.5632730189705962,1.1342389313857772,-0.2704136816012287,-1.1800005325392553,7.247987859277045,2.1099692747539547,0.0,0.0,southern_extratropical,0.7618975264434874,,,,,,,,,,,,,,,,,,,,,,7.247987859277045,0.0
gshhg_2.3.7_h_dd9de81864b0c6b03f49,169,142,27,7,0.0492957746478873,0.9064684649774976,0.0728883601295903,0.8165680473372781,applicability_unresolved,False,True,0,51.24073679960381,3.955862588995892,69.79183330769231,-91.58926949831896,69.79183330769231,lat15_lon08,-3.957684030109471,0.0787866260332337,-0.0525649115578033,1.0172418231416287,12.131405495725886,2.5750067271955794,44.83610846726162,3.8250721749821546,northern_high_latitude,0.9064684649774976,,,,,,,,,,,,,,,,,,,,,,12.131405495725886,44.83610846726162
gshhg_2.3.7_h_dda57b42a3cede6338e5,169,142,27,0,0.0,0.3691538514748679,0.030906006047549,0.8402366863905325,applicability_unresolved,False,True,0,7.603333463598322,2.152149740203636,24.192134692307693,54.08371347116287,24.192134692307693,lat11_lon23,0.4905383757924954,3.6412430596463294,0.7376523805387112,0.3542590329462612,3.630541284119202,1.5326737692820394,0.0,0.0,northern_midlatitude,0.3691538514748679,,,,,,,,,,,,,,,,,,,,,,3.630541284119202,0.0
gshhg_2.3.7_h_ddaa6e48017698f73186,169,142,27,8,0.056338028169014,0.6045277331886655,0.096899830549441,0.8047337278106509,applicability_unresolved,False,True,293,13.837526508833864,2.697159546544729,66.53964938461539,12.840516080593009,66.53964938461539,lat15_lon19,0.0942595114863138,-1.1873807230475737,-1.0926774256730647,0.2284507109413627,3.885375186647591,1.5862460863628005,26.72212973255943,3.3222310015493277,northern_midlatitude,0.6045277331886655,291.0,148.0,0.5085910652920962,291.0,143.0,0.4914089347079037,271.0,17.0,0.062730627306273,293.0,84.0,0.2866894197952218,291.0,0.0,0.0,291.0,213.0,0.7319587628865979,291.0,21.0,0.0721649484536082,3.885375186647591,26.72212973255943
gshhg_2.3.7_h_ddaae820d86d8faed2c1,169,142,27,10,0.0704225352112676,0.6054878556427067,0.079449137622034,0.7751479289940828,applicability_unresolved,False,True,79,14.221993372002563,2.7227413144228585,-22.253773615384613,150.44283594234318,22.253773615384613,lat06_lon33,1.0147575647105558,1.3257441320888377,-0.1080524591884701,-0.1960033774957198,11.88216773645762,2.555844009034929,15.000747410435924,2.772635434301001,tropical,0.6054878556427067,75.0,49.0,0.6533333333333333,75.0,26.0,0.3466666666666667,75.0,6.0,0.08,79.0,14.0,0.1772151898734177,79.0,1.0,0.0126582278481012,79.0,70.0,0.8860759493670886,79.0,2.0,0.0253164556962025,11.88216773645762,15.000747410435924
gshhg_2.3.7_h_ddb58243f24a6ff60446,169,142,27,11,0.0774647887323943,0.8122772276645426,0.1196530616801966,0.7988165680473372,applicability_unresolved,False,True,15,16.003341106045998,2.83340986039538,33.82411953846154,132.07556846571032,33.82411953846154,lat12_lon31,0.4459906136534722,0.3034883456881998,-0.2178481655960241,0.2959382232992197,298.6841864810237,5.702729208436107,6.006469852301477,1.9468339868002775,northern_midlatitude,0.8122772276645426,15.0,10.0,0.6666666666666666,15.0,5.0,0.3333333333333333,15.0,0.0,0.0,15.0,7.0,0.4666666666666667,15.0,0.0,0.0,15.0,13.0,0.8666666666666667,15.0,0.0,0.0,298.6841864810237,370.1254912155266
gshhg_2.3.7_h_ddc3b10f07fff1dbc5e4,169,142,27,0,0.0,0.4773731264489412,0.0426760722293825,0.8402366863905325,applicability_unresolved,False,True,261,49.06450399988088,3.913312253987568,-15.075703076923077,125.18540310571012,15.075703076923077,lat07_lon30,1.324496087934561,2.595263751967673,1.4428874799986924,0.8991920163724919,0.2229819406292332,0.20129209014403404,0.0,0.0,tropical,0.4773731264489412,255.0,139.0,0.5450980392156862,255.0,116.0,0.4549019607843137,253.0,8.0,0.0316205533596837,261.0,47.0,0.1800766283524904,260.0,3.0,0.0115384615384615,260.0,216.0,0.8307692307692308,260.0,14.0,0.0538461538461538,0.2229819406292332,0.0
gshhg_2.3.7_h_ddc4fceb6542a5dc979b,169,142,27,3,0.0211267605633802,0.6463398427089303,0.1001398969695979,0.8402366863905325,applicability_unresolved,False,True,62,632.63078394335,6.451466425089142,60.04264715384616,-43.704890003091485,60.04264715384616,lat15_lon13,-0.7333642150643719,-2.376569065415747,1.0815284672106933,-0.1731341691196639,997.9862886963908,6.906741053525726,0.0,0.0,northern_midlatitude,0.6463398427089303,62.0,36.0,0.5806451612903226,62.0,26.0,0.4193548387096774,53.0,4.0,0.0754716981132075,62.0,20.0,0.3225806451612903,62.0,0.0,0.0,62.0,45.0,0.7258064516129032,62.0,5.0,0.0806451612903225,997.9862886963908,1853.343970459893
gshhg_2.3.7_h_ddc67fc35fe68a2b0cee,169,142,27,5,0.0352112676056338,0.7305188575184234,0.1277913876695046,0.8165680473372781,applicability_unresolved,False,True,0,5.453283541597001,1.864589077488933,62.67836523076923,-42.21583063459231,62.67836523076923,lat15_lon13,-1.3947843299799945,-2.299387289526219,1.591081726290369,-0.2255715357910025,1193.9111752931472,7.085827131304356,46.62986106910058,3.863459897930509,northern_midlatitude,0.7305188575184234,,,,,,,,,,,,,,,,,,,,,,1193.9111752931472,2412.1342618225017
gshhg_2.3.7_h_ddce31afc9f453bf5278,169,142,27,2,0.0140845070422535,0.5729980940160594,0.0592229595744291,0.8402366863905325,applicability_unresolved,False,True,187,23.182529099491298,3.1856304344023347,-11.8516945,136.47838404446242,11.8516945,lat07_lon31,1.645364843790378,2.1648699314346227,0.5004015319671515,0.5408765441244198,3.950046495282076,1.5993969695227632,0.0,0.0,tropical,0.5729980940160594,183.0,104.0,0.5683060109289617,183.0,79.0,0.4316939890710382,180.0,3.0,0.0166666666666666,187.0,24.0,0.1283422459893048,186.0,2.0,0.010752688172043,186.0,160.0,0.8602150537634409,186.0,7.0,0.0376344086021505,3.950046495282076,0.0
gshhg_2.3.7_h_ddd3b76d8e4b53b02a91,169,142,27,20,0.1408450704225352,0.8112794812579,0.2247171055212946,0.7396449704142012,applicability_unresolved,False,True,0,5.761690739619507,1.9112729681938976,56.648542769230765,-62.04513800119672,56.648542769230765,lat14_lon11,-2.2892619339430498,-1.1923489354593286,0.7570892232017657,-0.0901103341478851,0.7794165477968784,0.5762855284351021,0.0,0.0,northern_midlatitude,0.8112794812579,,,,,,,,,,,,,,,,,,,,,,0.7794165477968784,0.0
gshhg_2.3.7_h_ddd6e612d2a30f17e78c,169,142,27,4,0.028169014084507,0.8472179007200429,0.1070106255324784,0.7810650887573964,applicability_unresolved,False,True,744,51.603746676074415,3.9627873467901216,37.95448703846154,124.67593719341,37.95448703846154,lat12_lon30,-0.6087840413152908,1.3867212298037546,-0.0153763763714026,0.818607733016655,13.26320477334516,2.6576831283999556,13.32287241742176,2.661857729226237,northern_midlatitude,0.8472179007200429,743.0,349.0,0.4697173620457604,743.0,394.0,0.5302826379542396,717.0,106.0,0.1478382147838214,744.0,189.0,0.2540322580645161,742.0,1.0,0.0013477088948787,742.0,578.0,0.7789757412398922,742.0,63.0,0.0849056603773584,13.26320477334516,13.32287241742176
gshhg_2.3.7_h_dddd88398b48fda47e5a,169,142,27,4,0.028169014084507,0.6337684295790538,0.0903163560856071,0.834319526627219,applicability_unresolved,False,True,461,77.62232419992952,4.364655682008159,37.16306623076923,24.48208905306947,37.16306623076923,lat12_lon20,-0.2116853596036738,1.4578189768838097,1.560707043156441,-0.0979144079674249,62.31436424637999,4.148112226730466,78.86184603280232,4.380298217230696,northern_midlatitude,0.6337684295790538,460.0,196.0,0.4260869565217391,460.0,264.0,0.5739130434782609,454.0,59.0,0.1299559471365639,461.0,102.0,0.2212581344902386,460.0,0.0,0.0,460.0,323.0,0.7021739130434783,460.0,52.0,0.1130434782608695,62.31436424637999,78.86184603280232
gshhg_2.3.7_h_dddddc910b07cfe7801c,169,142,27,3,0.0211267605633802,0.7675793056066627,0.0726577385100755,0.8284023668639053,applicability_unresolved,False,True,1,12.440974428512972,2.5983078345883523,-44.07683723076924,-74.10288294704763,44.07683723076924,lat04_lon10,0.5941934884100087,-1.83004084726616,-0.077918965744515,0.2641685259720542,63.3359927371955,4.164119237266257,10.64697647768475,2.455046616515552,southern_extratropical,0.7675793056066627,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63.3359927371955,10.64697647768475
gshhg_2.3.7_h_dde07463b4ae40dd230e,169,142,27,61,0.4295774647887324,0.9825731501470142,0.4281009289630843,0.6390532544378699,applicability_unresolved,False,True,1636,973.3954406874084,6.881817217847198,54.43418384615384,13.419584497340397,54.43418384615384,lat14_lon19,-1.028441156180322,0.332310868789842,-0.558487099130261,-1.0589509701438038,0.783563436322268,0.5786132936296092,4.488604450298875,1.702674024719162,northern_midlatitude,0.9825731501470142,1632.0,600.0,0.3676470588235294,1632.0,1032.0,0.6323529411764706,1561.0,293.0,0.1877001921844971,1636.0,300.0,0.1833740831295843,1632.0,1.0,0.0006127450980392,1632.0,1186.0,0.7267156862745098,1632.0,158.0,0.096813725490196,0.783563436322268,4.488604450298875
gshhg_2.3.7_h_dde20e1ce5e07456d27e,169,142,27,63,0.4436619718309859,0.955198676021648,0.3880945529844066,0.6094674556213018,applicability_unresolved,False,True,35,7.817946945907665,2.1767890703501327,66.72686092307691,32.82713277516819,66.72686092307691,lat15_lon21,-2.035885744737558,0.1646135256687693,-0.4514377269007937,-0.3291640292130501,0.132122842253897,0.12409449178548583,0.0,0.0,northern_high_latitude,0.955198676021648,35.0,20.0,0.5714285714285714,35.0,15.0,0.4285714285714285,31.0,1.0,0.032258064516129,35.0,13.0,0.3714285714285714,35.0,0.0,0.0,35.0,30.0,0.8571428571428571,35.0,3.0,0.0857142857142857,0.132122842253897,0.0
gshhg_2.3.7_h_dde73b9d98f92b8f97ba,169,142,27,4,0.028169014084507,0.6863929749653442,0.0487718700568816,0.8402366863905325,applicability_unresolved,False,True,2,15.218503754448417,2.786152797480862,-3.077917,133.77416810576182,3.077917,lat08_lon31,2.597436986923437,-0.5318291732031514,-0.5000907115510481,-0.5753380258491918,904.9399754035026,6.808973051534183,0.0,0.0,tropical,0.6863929749653442,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,904.9399754035026,914.4485066822682
gshhg_2.3.7_h_dded08ea6a7a9fa6882d,169,142,27,5,0.0352112676056338,0.809334767434569,0.0440690810785516,0.8402366863905325,applicability_unresolved,False,True,82,15936.64472978016,9.676439182943794,76.75197230769231,-118.88529259258596,76.75197230769231,lat16_lon06,-4.303038776619528,0.2640404578739644,-0.3735715696689843,1.1932824981797483,620.382223193075,6.431946388878473,0.0,0.0,northern_high_latitude,0.809334767434569,82.0,48.0,0.5853658536585366,82.0,34.0,0.4146341463414634,81.0,5.0,0.0617283950617283,82.0,29.0,0.3536585365853658,82.0,0.0,0.0,82.0,63.0,0.7682926829268293,82.0,13.0,0.1585365853658536,620.382223193075,2207.866938721442
gshhg_2.3.7_h_ddff6f5f6c724c906fd2,169,142,27,7,0.0492957746478873,0.7798402460575345,0.0731142843377312,0.834319526627219,applicability_unresolved,False,True,0,5.450023271017534,1.864083738710868,8.626561923076922,-60.805446883436126,8.626561923076922,lat09_lon11,1.938967360431248,0.4724930611247097,-0.4406414791560601,-0.7879070187347619,1.388914427042353,0.8708390481300781,0.0,0.0,tropical,0.7798402460575345,,,,,,,,,,,,,,,,,,,,,,1.388914427042353,0.0
gshhg_2.3.7_h_de0874d17126d7e5f786,169,142,27,2,0.0140845070422535,0.7219028032627579,0.0191564164783057,0.8224852071005917,applicability_unresolved,False,True,0,5.618708815129045,1.889900307893685,21.42473323076923,107.93000667187444,21.42473323076923,lat11_lon28,2.478244177520104,0.3865788606843123,-0.7147522840500667,1.982971493383796,0.3449350915918403,0.2963457528497736,2.8382655502184657,1.3450205849310564,tropical,0.7219028032627579,,,,,,,,,,,,,,,,,,,,,,0.3449350915918403,2.8382655502184657
