source_name,family,traits,dataset_keys,source_rows
Persoonia laxa,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia marginata,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia microphylla,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia mollis,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia myrtilloides,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia nutans,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia oblongata,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia oleoides,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia oxycoccoides,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia procumbens,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia recedens,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia rigida,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia rufa,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia silvatica,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia subvelutina,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia terminalis,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia volcanica,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Petermannia cirrosa,Petermanniaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,5
Petrophile pulchella,Proteaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,5
Phaius australis,Orchidaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Phalaenopsis rosenstromii,Orchidaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Phebalium nottii,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Phebalium obcordatum,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Phebalium squamulosum,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Phebalium stenophyllum,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Phebalium tuberculosum,Rutaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,5
Philotheca brevifolia,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Philotheca ericifolia,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Philotheca hispidula,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Philotheca linearis,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Philotheca trachyphylla,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Philydrella pygmaea,Philydraceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Phlebocarya filifolia,Haemodoraceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Phlegmatospermum cochlearinum,Brassicaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,5
Phoringopsis lavarackiana,Orchidaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Phyllanthera grayi,Apocynaceae,flower_primary_color,eFLOWER_Dun_2022,4
Phyllanthus involutus,Phyllanthaceae,flower_primary_color,NHNSW_2014_2,1
Phyllanthus lacerosus,Phyllanthaceae,flower_primary_color,NHNSW_2014_2,1
Phyllanthus lacunarius,Phyllanthaceae,flower_primary_color,NHNSW_2014_2,1
Phyllanthus lacunellus,Phyllanthaceae,flower_primary_color,NHNSW_2014_2,1
Phyllanthus subcrenulatus,Phyllanthaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,2
Phylloglossum drummondii,Lycopodiaceae,flower_primary_color,NHNSW_2014_2,1
Phyllota grandiflora,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Phyllota humifusa,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Phyllota squarrosa,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Phymatocarpus porphyrocephalus,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,2
Physalis lanceifolia,Solanaceae,flower_primary_color,NHNSW_2014_2,1
Physopsis spicata,Lamiaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Picris evae,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Picris squarrosa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Pilbara trudgenii,Asteraceae,flower_primary_color,eFLOWER_Dun_2022,1
Pilidiostigma tropicum,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,3
Pimelea alpina,Thymelaeaceae,flower_primary_color,NHNSW_2014_2,1
Pimelea biflora,Thymelaeaceae,flower_primary_color,NHNSW_2014_2,1
Pimelea bracteata,Thymelaeaceae,flower_primary_color,NHNSW_2014_2,1
Pimelea ciliolaris,Thymelaeaceae,flower_primary_color,NHNSW_2014_2,1
Pimelea elongata,Thymelaeaceae,flower_primary_color,NHNSW_2014_2,1
Pimelea penicillaris,Thymelaeaceae,flower_primary_color,NHNSW_2014_2,1
Pimelea simplex,Thymelaeaceae,flower_primary_color,NHNSW_2014_2,1
Pimelea spicata,Thymelaeaceae,flower_primary_color,NHNSW_2014_2,1
Pimelea strigosa,Thymelaeaceae,flower_primary_color,NHNSW_2014_2,1
Pimelea treyvaudii,Thymelaeaceae,flower_primary_color,NHNSW_2014_2,1
Pimelea trichostachya,Thymelaeaceae,flower_primary_color,NHNSW_2014_2,1
Pimelea umbratica,Thymelaeaceae,flower_primary_color,NHNSW_2014_2,1
Pimelea venosa,Thymelaeaceae,flower_primary_color,NHNSW_2014_2,1
Pinus elliottii,Pinaceae,flower_primary_color,NHNSW_2014_2,1
Pinus pinaster,Pinaceae,flower_primary_color,NHNSW_2014_2,1
Pinus taeda,Pinaceae,flower_primary_color,NHNSW_2014_2,1
Pisum sativum,Fabaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_2021,2
Pittosporum lancifolium,Pittosporaceae,flower_primary_color,NHNSW_2014_2,1
Pittosporum oreillyanum,Pittosporaceae,flower_primary_color,NHNSW_2014_2,1
Placospermum coriaceum,Proteaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Plagiobothrys elachanthus,Boraginaceae,flower_primary_color,NHNSW_2014_2,1
Plagiobothrys plurisepaleus,Boraginaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,3
Plagiocarpus axillaris,Fabaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Platychorda applanata,Restionaceae,flower_primary_color,eFLOWER_Dun_2022,1
Platysace clelandii,Apiaceae,flower_primary_color,NHNSW_2014_2,1
Platysace stephensonii,Apiaceae,flower_primary_color,NHNSW_2014_2,1
Platytheca galioides,Elaeocarpaceae,flower_primary_color,eFLOWER_Dun_2022,4
Platyzoma microphyllum,Pteridaceae,flower_primary_color,NHNSW_2014_2,1
Plectorrhiza beckleri,Orchidaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Plectorrhiza purpurata,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Plectorrhiza tridentata,Orchidaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,5
Plinthanthesis rodwayi,Poaceae,flower_primary_color,NHNSW_2014_2,1
Pluchea baccharoides,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Podocarpus lawrencei,Podocarpaceae,flower_primary_color,NHNSW_2014_2,1
Podolepis capillaris,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Podolepis hieracioides,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Podolepis monticola,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Podolepis muelleri,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Podolepis robusta,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Podolobium aestivum,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Podolobium alpestre,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Podolobium procumbens,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Polianthion wichurae,Rhamnaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,4
Pollia crispata,Commelinaceae,flower_primary_color,NHNSW_2014_2,1
Polyalthia johnsonii,Annonaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Polycalymma stuartii,Asteraceae,flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,3
Polycarpaea arida,Caryophyllaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,3
Polygala linariifolia,Polygalaceae,flower_primary_color,NHNSW_2014_2,1
Polymeria longifolia,Convolvulaceae,flower_primary_color,NHNSW_2014_2,1
Polyosma cunninghamii,Escalloniaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_2021,2
Pomaderris adnata,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris andromedifolia,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris angustifolia,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris argyrophylla,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris betulina,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris bodalla,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris brogoensis,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris brunnea,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris cinerea,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris cocoparrana,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris costata,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris cotoneaster,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris crassifolia,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris delicata,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris discolor,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris eriocephala,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris gilmourii,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris helianthemifolia,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris ledifolia,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris ligustrina,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris mediora,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris nitidula,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris notata,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris pallida,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris parrisiae,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris pauciflora,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris precaria,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris queenslandica,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris reperta,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris sericea,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris subcapitata,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris vellea,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris velutina,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Pomaderris virgata,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Praecoxanthus aphyllus,Orchidaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Prasophyllum affine,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Prasophyllum appendiculatum,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Prasophyllum campestre,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Prasophyllum candidum,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Prasophyllum dossenum,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Prasophyllum montanum,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Prasophyllum petilum,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Prasophyllum sylvestre,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera askania,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera caerulea,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera cineolifera,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera cruciflora,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera decussata,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera densa,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera denticulata,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera discolor,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera gilesii,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera granitica,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera hindii,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera howelliae,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera junonis,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera lanceolata,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera linearis,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera monticola,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera palustris,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera petraea,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera phylicifolia,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera porcata,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera prunelloides,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera rhombea,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera ringens,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera rugosa,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera scutellarioides,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera staurophylla,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera stricta,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera tallowa,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera violacea,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Prostanthera walteri,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Psammomoya choretroides,Celastraceae,flower_primary_color,eFLOWER_Dun_2022,2
Pseudanthus pimeleoides,Euphorbiaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Pseudochaetochloa australiensis,Poaceae,flower_primary_color,eFLOWER_Dun_2022,1
Pseudoweinmannia apetala,Cunoniaceae,flower_primary_color,eFLOWER_Dun_2022,2
Pseuduvaria froggattii,Annonaceae,floral_symmetry,eFLOWER_Dun_2022,1
Psilotum complanatum,Psilotaceae,flower_primary_color,NHNSW_2014_2,1
Psilotum nudum,Psilotaceae,flower_primary_color,NHNSW_2014_2,1
Psychrophila introloba,Ranunculaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,6
Psydrax lamprophylla,Rubiaceae,flower_primary_color,NHNSW_2014_2,1
Psydrax latifolia,Rubiaceae,flower_primary_color,NHNSW_2014_2,1
Psydrax oleifolia,Rubiaceae,flower_primary_color,NHNSW_2014_2,1
Pterochaeta paniculata,Asteraceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,2
Pterostylis abrupta,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis aciculiformis,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis aestiva,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis bicolor,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis biseta,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis calceolus,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis chaetophora,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis collina,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis daintreeana,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis fischiorum,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis gibbosa,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis hamata,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis laxa,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis lingua,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis longicurva,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis longipetala,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis maxima,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis monticola,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis petrosa,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis praetermissa,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis pulchella,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis pusilla,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis riparia,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis robusta,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis russellii,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis saxicola,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis setifera,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis truncata,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Pterostylis woollsii,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Ptilotus indivisus,Amaranthaceae,flower_primary_color,NHNSW_2014_2,1
Ptilotus latifolius,Amaranthaceae,flower_primary_color,NHNSW_2014_2,1
Ptilotus macrocephalus,Amaranthaceae,flower_primary_color,NHNSW_2014_2,1
Ptilotus parvifolius,Amaranthaceae,flower_primary_color,NHNSW_2014_2,1
Ptilotus semilanatus,Amaranthaceae,flower_primary_color,NHNSW_2014_2,1
Ptilotus seminudus,Amaranthaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea altissima,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea aristata,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea baeuerlenii,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea blakelyi,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea boormanii,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea campbellii,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea canescens,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea capitellata,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea cinerascens,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea divaricata,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea echinula,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea ferruginea,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea flexilis,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea foliolosa,Fabaceae,flower_primary_color,NHNSW_2014_2,2
Pultenaea glabra,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea hartmannii,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea lapidosa,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea microphylla,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea parrisiae,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea parviflora,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea platyphylla,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea polifolia,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea procumbens,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea pycnocephala,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea rodwayi,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea rosmarinifolia,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea rostrata,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea setulosa,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea spinosa,Fabaceae,flower_primary_color,NHNSW_2014_2,2
Pultenaea stipularis,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea subspicata,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea subternata,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pultenaea tuberculata,Fabaceae,flower_primary_color,NHNSW_2014_2,2
Pultenaea vrolandii,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pycnosorus chrysanthus,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Pycnosorus pleiocephalus,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Pycnosorus thompsonianus,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Pyracantha rogersiana,Rosaceae,flower_primary_color,NHNSW_2014_2,1
Quinqueremulus linearis,Asteraceae,flower_primary_color,eFLOWER_Dun_2022,2
Quintinia sieberi,Paracryphiaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Quintinia verdonii,Paracryphiaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_2021,2
Randia moorei,Rubiaceae,floral_symmetry,eFLOWER_Dun_2022,1
Ranunculus anemoneus,Ranunculaceae,flower_primary_color,NHNSW_2014_2,1
Ranunculus pentandrus,Ranunculaceae,flower_primary_color,NHNSW_2014_2,1
Ranunculus undosus,Ranunculaceae,flower_primary_color,NHNSW_2014_2,1
Reedia spathacea,Cyperaceae,flower_primary_color,eFLOWER_Dun_2022,1
Regelia ciliata,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,2
Rhagodia spinescens,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Rhaphidospora bonneyana,Acanthaceae,flower_primary_color,NHNSW_2014_2,1
Rhipidorchis micrantha,Orchidaceae,flower_primary_color,eFLOWER_Dun_2022,1
Rhizanthella slateri,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Rhodamnia argentea,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Rhodamnia longisepala,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,2
Rhodamnia maideniana,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Rhodamnia whiteana,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Rhodanthe diffusa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Rhodanthe laevis,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Rhodanthe microglossa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Rhodanthe polygalifolia,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Rhodanthe polyphylla,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Rhodanthe stricta,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Rhodanthe stuartiana,Asteraceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,2
Rhodanthe troedelii,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Rhodanthe uniflora,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Rhododendron lochiae,Ericaceae,flower_primary_color,eFLOWER_Dun_2022,4
Rhysotoechia flavescens,Sapindaceae,flower_primary_color,eFLOWER_Dun_2022,4
Rhytidosporum alpinum,Pittosporaceae,flower_primary_color,NHNSW_2014_2,1
Rhytidosporum prostratum,Pittosporaceae,flower_primary_color,NHNSW_2014_2,1
Ricinocarpos bowmanii,Euphorbiaceae,flower_primary_color,NHNSW_2014_2,1
Ricinocarpos muricatus,Euphorbiaceae,flower_primary_color,eFLOWER_Dun_2022,1
Ricinocarpos speciosus,Euphorbiaceae,flower_primary_color,NHNSW_2014_2,1
Rimacola elliptica,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Rinzia carnosa,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,2
Ripogonum fawcettianum,Ripogonaceae,flower_primary_color,NHNSW_2014_2,1
Ristantia gouldii,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,1
Roepera confluens,Zygophyllaceae,flower_primary_color,NHNSW_2014_2,1
Roepera crassissima,Zygophyllaceae,flower_primary_color,eFLOWER_Dun_2022,2
Roepera crenata,Zygophyllaceae,flower_primary_color,NHNSW_2014_2,1
Roepera emarginata,Zygophyllaceae,flower_primary_color,NHNSW_2014_2,1
Roepera howittii,Zygophyllaceae,flower_primary_color,NHNSW_2014_2,1
Roepera humillima,Zygophyllaceae,flower_primary_color,NHNSW_2014_2,1
Roepera iodocarpa,Zygophyllaceae,flower_primary_color,NHNSW_2014_2,1
Roepera prismatotheca,Zygophyllaceae,flower_primary_color,NHNSW_2014_2,1
Romnalda strobilacea,Asparagaceae,flower_primary_color,eFLOWER_Dun_2022,1
Romulea flava,Iridaceae,flower_primary_color,NHNSW_2014_2,1
Rorippa microphylla,Brassicaceae,flower_primary_color,NHNSW_2014_2,1
Rubus moorei,Rosaceae,flower_primary_color,NHNSW_2014_2,1
Rubus nebulosus,Rosaceae,flower_primary_color,NHNSW_2014_2,1
Rubus roribaccus,Rosaceae,flower_primary_color,NHNSW_2014_2,1
Rutidosis heterogama,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Rutidosis leiolepis,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Rutidosis leptorhynchoides,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Rytidosperma pallidum,Poaceae,flower_primary_color,NHNSW_2014_2,1
Rytidosperma vickeryae,Poaceae,flower_primary_color,NHNSW_2014_2,1
Saccolabiopsis armitii,Orchidaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Samadera baileyana,Simaroubaceae,flower_primary_color,eFLOWER_Dun_2022,2
Sambucus australasica,Viburnaceae,flower_primary_color,NHNSW_2014_2,1
Sannantha cunninghamii,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Santalum obtusifolium,Santalaceae,flower_primary_color,NHNSW_2014_2,1
Sarcochilus aequalis,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Sarcochilus dilatatus,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Sarcochilus falcatus,Orchidaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Sarcochilus fitzgeraldii,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Sarcochilus hartmannii,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Sarcochilus olivaceus,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Sarcochilus spathulatus,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Sarcochilus weinthalii,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Sarcotoechia cuneata,Sapindaceae,flower_primary_color,eFLOWER_Dun_2022,1
Sarcozona praecox,Aizoaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Scaevola depauperata,Goodeniaceae,flower_primary_color,NHNSW_2014_2,1
Scaevola parvibarbata,Goodeniaceae,flower_primary_color,NHNSW_2014_2,1
