accepted_species,genus,family,n_islands,n_records
Capurodendron schatzii,Capurodendron,Sapotaceae,1,17
Capurodendron suarezense,Capurodendron,Sapotaceae,1,40
Capurodendron tampinense,Capurodendron,Sapotaceae,2,86
Capurodendron terminalioides,Capurodendron,Sapotaceae,1,11
Capuronia benoistii,Capuronia,Lythraceae,1,215
Capuronianthus mahafalensis,Capuronianthus,Meliaceae,1,15
Capuronianthus vohemarensis,Capuronianthus,Meliaceae,1,28
Caragana arborescens,Caragana,Fabaceae,80,350
Caragana frutex,Caragana,Fabaceae,2,2
Caragana halodendron,Caragana,Fabaceae,2,4
Caragana jubata,Caragana,Fabaceae,2,12
Caragana microphylla,Caragana,Fabaceae,2,3
Caragana sinica,Caragana,Fabaceae,8,66
Caraipa densifolia,Caraipa,Calophyllaceae,1,3
Caraipa grandifolia,Caraipa,Calophyllaceae,3,9
Caraipa minor,Caraipa,Calophyllaceae,1,5
Caraipa punctulata,Caraipa,Calophyllaceae,2,18
Caraipa richardiana,Caraipa,Calophyllaceae,1,9
Carallia borneensis,Carallia,Rhizophoraceae,4,52
Carallia brachiata,Carallia,Rhizophoraceae,83,1093
Carallia calophylloidea,Carallia,Rhizophoraceae,1,2
Carallia coriifolia,Carallia,Rhizophoraceae,1,5
Carallia eugenioidea,Carallia,Rhizophoraceae,2,3
Carallia garciniifolia,Carallia,Rhizophoraceae,1,20
Carallia hulstijnii,Carallia,Rhizophoraceae,1,2
Carallia longipes,Carallia,Rhizophoraceae,1,6
Carallia suffruticosa,Carallia,Rhizophoraceae,2,10
Carapa dinklagei,Carapa,Meliaceae,1,2
Carapa gogo,Carapa,Meliaceae,2,61
Carapa guianensis,Carapa,Meliaceae,18,109
Carapa procera,Carapa,Meliaceae,6,13
Carapichea araguariensis,Carapichea,Rubiaceae,2,8
Carapichea guianensis,Carapichea,Rubiaceae,1,2
Carapichea ipecacuanha,Carapichea,Rubiaceae,1,9
Carapichea pacimonica,Carapichea,Rubiaceae,1,3
Cardamine acris,Cardamine,Brassicaceae,1,1
Cardamine africana,Cardamine,Brassicaceae,15,206
Cardamine alalata,Cardamine,Brassicaceae,2,105
Cardamine alticola,Cardamine,Brassicaceae,1,10
Cardamine altigena,Cardamine,Brassicaceae,2,67
Cardamine amara,Cardamine,Brassicaceae,77,34057
Cardamine anemonoides,Cardamine,Brassicaceae,3,188
Cardamine angustata,Cardamine,Brassicaceae,1,1
Cardamine anhuiensis,Cardamine,Brassicaceae,3,52
Cardamine appendiculata,Cardamine,Brassicaceae,2,623
Cardamine arakiana,Cardamine,Brassicaceae,1,13
Cardamine astoniae,Cardamine,Brassicaceae,1,9
Cardamine basicola,Cardamine,Brassicaceae,1,64
Cardamine bellidifolia,Cardamine,Brassicaceae,148,1369
Cardamine bilobata,Cardamine,Brassicaceae,2,136
Cardamine bisetosa,Cardamine,Brassicaceae,1,9
Cardamine blaisdellii,Cardamine,Brassicaceae,2,7
Cardamine bonariensis,Cardamine,Brassicaceae,4,14
Cardamine bulbifera,Cardamine,Brassicaceae,134,7615
Cardamine bulbosa,Cardamine,Brassicaceae,1,10
Cardamine caesiella,Cardamine,Brassicaceae,1,17
Cardamine caldeirarum,Cardamine,Brassicaceae,8,1975
Cardamine californica,Cardamine,Brassicaceae,2,64
Cardamine carnosa,Cardamine,Brassicaceae,1,1
Cardamine chelidonia,Cardamine,Brassicaceae,3,203
Cardamine chlorina,Cardamine,Brassicaceae,5,119
Cardamine circaeoides,Cardamine,Brassicaceae,1,40
Cardamine concatenata,Cardamine,Brassicaceae,3,29
Cardamine coronata,Cardamine,Brassicaceae,1,25
Cardamine corymbosa,Cardamine,Brassicaceae,24,1591
Cardamine cubita,Cardamine,Brassicaceae,1,1
Cardamine dactyloides,Cardamine,Brassicaceae,1,20
Cardamine debilis,Cardamine,Brassicaceae,7,292
Cardamine dentata,Cardamine,Brassicaceae,66,153
Cardamine depressa,Cardamine,Brassicaceae,6,219
Cardamine digitata,Cardamine,Brassicaceae,13,205
Cardamine dilatata,Cardamine,Brassicaceae,1,2
Cardamine dimidia,Cardamine,Brassicaceae,1,133
Cardamine diphylla,Cardamine,Brassicaceae,8,59
Cardamine dolichostyla,Cardamine,Brassicaceae,8,3353
Cardamine eminentia,Cardamine,Brassicaceae,1,28
Cardamine enneaphyllos,Cardamine,Brassicaceae,1,3
Cardamine exigua,Cardamine,Brassicaceae,1,30
Cardamine fallax,Cardamine,Brassicaceae,29,624
Cardamine fauriei,Cardamine,Brassicaceae,1,4
Cardamine flexuosa,Cardamine,Brassicaceae,269,180057
Cardamine forsteri,Cardamine,Brassicaceae,10,630
Cardamine franklinensis,Cardamine,Brassicaceae,1,1
Cardamine fringsii,Cardamine,Brassicaceae,1,28
Cardamine geraniifolia,Cardamine,Brassicaceae,3,22
Cardamine glacialis,Cardamine,Brassicaceae,13,114
Cardamine glanduligera,Cardamine,Brassicaceae,1,2
Cardamine glara,Cardamine,Brassicaceae,2,161
Cardamine glauca,Cardamine,Brassicaceae,2,3
Cardamine gracilis,Cardamine,Brassicaceae,1,1
Cardamine graeca,Cardamine,Brassicaceae,21,238
Cardamine grandiscapa,Cardamine,Brassicaceae,1,82
Cardamine gunnii,Cardamine,Brassicaceae,8,143
Cardamine heleniae,Cardamine,Brassicaceae,3,75
Cardamine heptaphylla,Cardamine,Brassicaceae,2,124
Cardamine hirsuta,Cardamine,Brassicaceae,436,155930
Cardamine impatiens,Cardamine,Brassicaceae,85,5242
Cardamine integra,Cardamine,Brassicaceae,1,12
Cardamine intonsa,Cardamine,Brassicaceae,1,83
Cardamine jamesonii,Cardamine,Brassicaceae,1,1
Cardamine keysseri,Cardamine,Brassicaceae,3,31
Cardamine kitaibelii,Cardamine,Brassicaceae,1,38
Cardamine kiusiana,Cardamine,Brassicaceae,2,8
Cardamine kokaiensis,Cardamine,Brassicaceae,2,12
Cardamine konaensis,Cardamine,Brassicaceae,1,1
Cardamine lacustris,Cardamine,Brassicaceae,1,15
Cardamine latior,Cardamine,Brassicaceae,4,26
Cardamine leucantha,Cardamine,Brassicaceae,35,1224
Cardamine lilacina,Cardamine,Brassicaceae,4,249
Cardamine lineariloba,Cardamine,Brassicaceae,1,1
Cardamine longifructus,Cardamine,Brassicaceae,2,223
Cardamine longii,Cardamine,Brassicaceae,1,1
Cardamine lyrata,Cardamine,Brassicaceae,8,167
Cardamine macrophylla,Cardamine,Brassicaceae,8,20
Cardamine magnifica,Cardamine,Brassicaceae,1,25
Cardamine maritima,Cardamine,Brassicaceae,4,8
Cardamine maxima,Cardamine,Brassicaceae,2,4
Cardamine megalantha,Cardamine,Brassicaceae,1,5
Cardamine microphylla,Cardamine,Brassicaceae,5,30
Cardamine monteluccii,Cardamine,Brassicaceae,1,1
Cardamine mutabilis,Cardamine,Brassicaceae,2,22
Cardamine niigatensis,Cardamine,Brassicaceae,2,17
Cardamine nipponica,Cardamine,Brassicaceae,3,139
Cardamine nymanii,Cardamine,Brassicaceae,86,1039
Cardamine occulta,Cardamine,Brassicaceae,60,1119
Cardamine oligosperma,Cardamine,Brassicaceae,16,35
Cardamine pachyphylla,Cardamine,Brassicaceae,1,11
Cardamine panatohea,Cardamine,Brassicaceae,1,7
Cardamine papillata,Cardamine,Brassicaceae,10,57
Cardamine papuana,Cardamine,Brassicaceae,2,30
Cardamine parviflora,Cardamine,Brassicaceae,49,197
Cardamine parvula,Cardamine,Brassicaceae,1,3
Cardamine paucijuga,Cardamine,Brassicaceae,3,186
Cardamine pensylvanica,Cardamine,Brassicaceae,22,165
Cardamine pentaphyllos,Cardamine,Brassicaceae,1,6
Cardamine plumierii,Cardamine,Brassicaceae,1,326
Cardamine polyodontes,Cardamine,Brassicaceae,2,88
Cardamine porphyroneura,Cardamine,Brassicaceae,1,9
Cardamine pratensis,Cardamine,Brassicaceae,557,272110
Cardamine prorepens,Cardamine,Brassicaceae,1,7
Cardamine purpurea,Cardamine,Brassicaceae,4,8
Cardamine quinquefolia,Cardamine,Brassicaceae,1,27
Cardamine raphanifolia,Cardamine,Brassicaceae,3,1101
Cardamine regeliana,Cardamine,Brassicaceae,31,1387
Cardamine reptans,Cardamine,Brassicaceae,1,39
Cardamine resedifolia,Cardamine,Brassicaceae,2,137
Cardamine schinziana,Cardamine,Brassicaceae,2,19
Cardamine sciaphila,Cardamine,Brassicaceae,1,5
Cardamine scutata,Cardamine,Brassicaceae,31,2256
Cardamine serpentina,Cardamine,Brassicaceae,1,12
Cardamine sinuatifolia,Cardamine,Brassicaceae,1,20
Cardamine sphenophylla,Cardamine,Brassicaceae,1,5
Cardamine subcarnosa,Cardamine,Brassicaceae,2,29
Cardamine tanakae,Cardamine,Brassicaceae,6,739
Cardamine tenuifolia,Cardamine,Brassicaceae,3,47
Cardamine thalassica,Cardamine,Brassicaceae,1,9
Cardamine torrentis,Cardamine,Brassicaceae,2,99
Cardamine trichocarpa,Cardamine,Brassicaceae,1,6
Cardamine trifida,Cardamine,Brassicaceae,5,26
Cardamine trifolia,Cardamine,Brassicaceae,1,118
Cardamine tryssa,Cardamine,Brassicaceae,1,10
Cardamine umbellata,Cardamine,Brassicaceae,56,158
Cardamine unguiculus,Cardamine,Brassicaceae,2,64
Cardamine unicaulis,Cardamine,Brassicaceae,3,78
Cardamine verna,Cardamine,Brassicaceae,1,28
Cardamine victoris,Cardamine,Brassicaceae,8,49
Cardamine yezoensis,Cardamine,Brassicaceae,6,232
Cardiagyris dimorphophylla,Cardiagyris,Asteraceae,2,93
Cardiagyris komonoensis,Cardiagyris,Asteraceae,2,45
Cardiagyris miquelianus,Cardiagyris,Asteraceae,4,158
Cardiagyris rugulosa,Cardiagyris,Asteraceae,3,321
Cardiagyris scabra,Cardiagyris,Asteraceae,70,1922
Cardiagyris sekimotoi,Cardiagyris,Asteraceae,1,30
Cardiagyris sohayakiensis,Cardiagyris,Asteraceae,1,26
Cardiochlamys madagascariensis,Cardiochlamys,Convolvulaceae,1,59
Cardiochlamys velutina,Cardiochlamys,Convolvulaceae,1,31
Cardiocrinum cordatum,Cardiocrinum,Liliaceae,15,1258
Cardiocrinum giganteum,Cardiocrinum,Liliaceae,4,135
Cardionema ramosissima,Cardionema,Caryophyllaceae,3,49
Cardiopetalum calophyllum,Cardiopetalum,Annonaceae,1,2
Cardiopteridium spitsbergense,Cardiopteridium,,1,4
Cardiopteris moluccana,Cardiopteris,Cardiopteridaceae,15,127
Cardiopteris quinqueloba,Cardiopteris,Cardiopteridaceae,7,41
Cardiospermum corindum,Cardiospermum,Sapindaceae,47,327
Cardiospermum grandiflorum,Cardiospermum,Sapindaceae,26,885
Cardiospermum halicacabum,Cardiospermum,Sapindaceae,147,4339
Cardiospermum microcarpum,Cardiospermum,Sapindaceae,50,311
Cardopatium corymbosum,Cardopatium,Asteraceae,18,152
Carduncellus balearicus,Carduncellus,Asteraceae,2,49
Carduncellus caeruleus,Carduncellus,Asteraceae,24,258
Carduncellus dianius,Carduncellus,Asteraceae,2,19
Carduncellus monspelliensium,Carduncellus,Asteraceae,1,1
Carduncellus pinnatus,Carduncellus,Asteraceae,1,25
Carduus,Carduus,Asteraceae,2,2
Carduus acanthoides,Carduus,Asteraceae,40,1040
Carduus acanthoides × crispus,Carduus,Asteraceae,3,9
Carduus acanthoides × nutans,Carduus,Asteraceae,2,13
Carduus acaule,Carduus,Asteraceae,1,1
Carduus acicularis,Carduus,Asteraceae,6,12
Carduus arabicus,Carduus,Asteraceae,6,9
Carduus argentatus,Carduus,Asteraceae,8,47
Carduus argyroa,Carduus,Asteraceae,5,60
Carduus baeocephalus,Carduus,Asteraceae,3,37
Carduus bourgaei,Carduus,Asteraceae,1,14
Carduus bourgeanus,Carduus,Asteraceae,2,7
Carduus candicans,Carduus,Asteraceae,3,9
Carduus cephalanthus,Carduus,Asteraceae,10,353
Carduus clavulatus,Carduus,Asteraceae,6,291
Carduus collinus,Carduus,Asteraceae,2,7
Carduus corymbosus,Carduus,Asteraceae,3,35
Carduus crispus,Carduus,Asteraceae,285,64089
Carduus crispus × nutans,Carduus,Asteraceae,2,10
Carduus defloratus,Carduus,Asteraceae,1,1
Carduus fasciculiflorus,Carduus,Asteraceae,4,88
Carduus hamulosus,Carduus,Asteraceae,3,5
Carduus ibicensis,Carduus,Asteraceae,2,5
Carduus leptocephalus,Carduus,Asteraceae,1,1
Carduus macrocephalus,Carduus,Asteraceae,6,11
Carduus membranaceus,Carduus,Asteraceae,1,1
Carduus meonanthus,Carduus,Asteraceae,2,6
Carduus nigrescens,Carduus,Asteraceae,1,1
Carduus nutans,Carduus,Asteraceae,92,43988
Carduus palustris,Carduus,Asteraceae,1,2
Carduus pycnocephalus,Carduus,Asteraceae,125,1947
Carduus squarrosus,Carduus,Asteraceae,1,99
Carduus stangii,Carduus,Asteraceae,1,25
Carduus tenuiflorus,Carduus,Asteraceae,92,9327
Carduus tmoleus,Carduus,Asteraceae,1,1
Carduus uncinatus,Carduus,Asteraceae,1,1
Carduus volutarioides,Carduus,Asteraceae,1,22
Cardwellia sublimis,Cardwellia,Proteaceae,1,3
Carex abscondita,Carex,Cyperaceae,4,39
Carex acaulis,Carex,Cyperaceae,1,3
Carex accrescens,Carex,Cyperaceae,13,168
Carex acicularis,Carex,Cyperaceae,5,246
Carex acuta,Carex,Cyperaceae,154,13924
Carex acuta x elata,Carex,Cyperaceae,4,5
Carex acuta x nigra,Carex,Cyperaceae,3,101
Carex acuta × aquatilis,Carex,Cyperaceae,7,7
Carex acuta × elata,Carex,Cyperaceae,6,12
Carex acuta × nigra,Carex,Cyperaceae,13,30
Carex acuta × nigra subsp. nigra,Carex,Cyperaceae,4,10
Carex acuta × paleacea,Carex,Cyperaceae,5,13
Carex acutata,Carex,Cyperaceae,1,1
Carex acutiformis,Carex,Cyperaceae,70,63289
Carex acutiformis x riparia,Carex,Cyperaceae,1,1
Carex acutiformis × riparia,Carex,Cyperaceae,1,2
Carex adelostoma,Carex,Cyperaceae,48,244
Carex adusta,Carex,Cyperaceae,8,21
Carex aematorhyncha,Carex,Cyperaceae,4,12
Carex aequialta,Carex,Cyperaceae,1,13
Carex aestivaliformis,Carex,Cyperaceae,1,2
Carex alascana,Carex,Cyperaceae,3,9
Carex alata,Carex,Cyperaceae,9,36
Carex albata,Carex,Cyperaceae,4,260
Carex albicans,Carex,Cyperaceae,13,136
Carex albolutescens,Carex,Cyperaceae,8,32
Carex albula,Carex,Cyperaceae,3,70
Carex albursina,Carex,Cyperaceae,3,4
Carex algida,Carex,Cyperaceae,8,15
Carex allanii,Carex,Cyperaceae,1,22
Carex alligata,Carex,Cyperaceae,5,109
Carex alliiformis,Carex,Cyperaceae,8,37
Carex alopecoidea,Carex,Cyperaceae,1,1
Carex alopecuroides,Carex,Cyperaceae,10,124
Carex alsatica,Carex,Cyperaceae,1,13
Carex alsophila,Carex,Cyperaceae,1,1
Carex alta,Carex,Cyperaceae,3,21
Carex alticola,Carex,Cyperaceae,1,1
Carex amphibola,Carex,Cyperaceae,3,19
Carex amplifolia,Carex,Cyperaceae,5,19
Carex anbouensis,Carex,Cyperaceae,1,1
Carex andersonii,Carex,Cyperaceae,1,1
Carex andringitrensis,Carex,Cyperaceae,1,3
Carex angustinowiczii,Carex,Cyperaceae,9,11
Carex angustisquama,Carex,Cyperaceae,1,99
Carex annectens,Carex,Cyperaceae,12,108
Carex anthoxanthea,Carex,Cyperaceae,27,97
Carex antoniensis,Carex,Cyperaceae,1,13
Carex aphanolepis,Carex,Cyperaceae,15,915
Carex aphyllopus,Carex,Cyperaceae,2,374
Carex apoiensis,Carex,Cyperaceae,1,10
Carex appalachica,Carex,Cyperaceae,1,1
Carex appendiculata,Carex,Cyperaceae,23,196
Carex applanata,Carex,Cyperaceae,1,11
Carex appressa,Carex,Cyperaceae,41,2377
Carex appropinquata,Carex,Cyperaceae,83,2967
Carex appropinquata x diandra,Carex,Cyperaceae,1,1
Carex appropinquata × diandra,Carex,Cyperaceae,2,2
Carex appropinquata × paniculata,Carex,Cyperaceae,2,11
Carex appropinquata × remota,Carex,Cyperaceae,1,1
Carex aquatilis,Carex,Cyperaceae,262,6503
Carex aquatilis × bigelowii,Carex,Cyperaceae,2,2
Carex aquatilis × elata,Carex,Cyperaceae,1,1
Carex aquatilis × halophila,Carex,Cyperaceae,1,1
Carex aquatilis × nigra,Carex,Cyperaceae,4,5
Carex aquatilis × nigra subsp. nigra,Carex,Cyperaceae,2,5
Carex aquatilis × paleacea,Carex,Cyperaceae,4,7
Carex aquatilis × salina,Carex,Cyperaceae,2,8
Carex aquatilis × subspathacea,Carex,Cyperaceae,1,1
Carex arakanei,Carex,Cyperaceae,1,3
Carex archeri,Carex,Cyperaceae,1,65
Carex arcta,Carex,Cyperaceae,2,7
Carex arctata,Carex,Cyperaceae,17,130
Carex arctiformis,Carex,Cyperaceae,2,2
Carex arctogena,Carex,Cyperaceae,16,86
Carex arenaria,Carex,Cyperaceae,193,48778
Carex arenaria × colchica,Carex,Cyperaceae,2,4
Carex arenicola,Carex,Cyperaceae,9,281
Carex argunensis,Carex,Cyperaceae,1,1
Carex argyi,Carex,Cyperaceae,2,13
Carex argyrantha,Carex,Cyperaceae,6,7
Carex argyrolepis,Carex,Cyperaceae,10,719
Carex arimaensis,Carex,Cyperaceae,2,53
Carex arisanensis,Carex,Cyperaceae,3,77
Carex arnellii,Carex,Cyperaceae,2,10
Carex ascotreta,Carex,Cyperaceae,5,40
Carex astricta,Carex,Cyperaceae,5,419
Carex asturica,Carex,Cyperaceae,1,2
Carex aterrima,Carex,Cyperaceae,2,10
Carex atherodes,Carex,Cyperaceae,4,8
Carex athrostachya,Carex,Cyperaceae,1,1
Carex atlantica,Carex,Cyperaceae,18,169
Carex atrata,Carex,Cyperaceae,83,3073
Carex atrata × norvegica,Carex,Cyperaceae,1,2
Carex atratiformis,Carex,Cyperaceae,12,66
Carex atrofusca,Carex,Cyperaceae,49,1015
Carex atropicta,Carex,Cyperaceae,2,6
Carex auceps,Carex,Cyperaceae,2,27
Carex aucklandica,Carex,Cyperaceae,8,141
Carex augustinowiczii,Carex,Cyperaceae,14,290
Carex aurea,Carex,Cyperaceae,19,136
Carex auriculata,Carex,Cyperaceae,7,62
Carex auroniensis,Carex,Cyperaceae,1,19
Carex austroamericana,Carex,Cyperaceae,1,11
Carex austrocompacta,Carex,Cyperaceae,16,686
Carex austrotenella,Carex,Cyperaceae,5,834
Carex autumnalis,Carex,Cyperaceae,2,28
Carex baccans,Carex,Cyperaceae,9,1230
Carex backii,Carex,Cyperaceae,1,1
Carex baldensis,Carex,Cyperaceae,1,1
Carex balfourii,Carex,Cyperaceae,1,131
Carex bambusetorum,Carex,Cyperaceae,1,1
Carex banksiana,Carex,Cyperaceae,11,723
Carex banksii,Carex,Cyperaceae,4,23
Carex barbarae,Carex,Cyperaceae,1,7
Carex barbata,Carex,Cyperaceae,1,15
Carex baronii,Carex,Cyperaceae,1,14
Carex barrattii,Carex,Cyperaceae,2,20
Carex bathiei,Carex,Cyperaceae,1,16
Carex bebbii,Carex,Cyperaceae,9,46
Carex beckmanniana,Carex,Cyperaceae,2,6
Carex benkei,Carex,Cyperaceae,4,25
Carex bermudiana,Carex,Cyperaceae,2,14
Carex berteroniana,Carex,Cyperaceae,2,4
Carex bichenoviana,Carex,Cyperaceae,2,17
Carex bicolor,Carex,Cyperaceae,31,365
Carex bigelowii,Carex,Cyperaceae,244,16278
Carex bigelowii × lyngbyei,Carex,Cyperaceae,1,1
Carex bigelowii × paleacea,Carex,Cyperaceae,1,1
Carex bigelowii × salina,Carex,Cyperaceae,1,2
Carex biharica,Carex,Cyperaceae,1,15
Carex bilateralis,Carex,Cyperaceae,2,45
Carex binervis,Carex,Cyperaceae,173,77234
Carex bitchuensis,Carex,Cyperaceae,1,3
Carex biwensis,Carex,Cyperaceae,10,394
Carex blanda,Carex,Cyperaceae,7,88
Carex blepharicarpa,Carex,Cyperaceae,20,2119
Carex blinii,Carex,Cyperaceae,4,31
Carex boecheriana,Carex,Cyperaceae,3,20
Carex boenninghausiana,Carex,Cyperaceae,4,134
Carex bohemica,Carex,Cyperaceae,5,55
Carex bonanzensis,Carex,Cyperaceae,3,6
Carex bonariensis,Carex,Cyperaceae,1,3
Carex borbonica,Carex,Cyperaceae,1,266
Carex borealifujianica,Carex,Cyperaceae,1,1
Carex borealipolaris,Carex,Cyperaceae,8,34
Carex boryana,Carex,Cyperaceae,2,701
Carex bosoensis,Carex,Cyperaceae,1,10
Carex bostrychostigma,Carex,Cyperaceae,17,77
Carex brachyanthera,Carex,Cyperaceae,2,68
Carex bracteosa,Carex,Cyperaceae,1,1
Carex brevicaulis,Carex,Cyperaceae,5,18
Carex brevicollis,Carex,Cyperaceae,1,1
Carex breviculmis,Carex,Cyperaceae,72,3913
Carex brevicuspis,Carex,Cyperaceae,2,8
Carex brevior,Carex,Cyperaceae,7,33
Carex breviscapa,Carex,Cyperaceae,14,145
Carex brizoides,Carex,Cyperaceae,2,5
Carex bromoides,Carex,Cyperaceae,5,12
Carex brownii,Carex,Cyperaceae,25,1159
Carex brunnea,Carex,Cyperaceae,70,1358
Carex brunnescens,Carex,Cyperaceae,226,1397
Carex brunnescens × dioica,Carex,Cyperaceae,1,2
Carex buchananii,Carex,Cyperaceae,5,405
Carex buekii,Carex,Cyperaceae,1,3
Carex bulbostylis,Carex,Cyperaceae,2,3
Carex bullata,Carex,Cyperaceae,4,33
Carex bushii,Carex,Cyperaceae,1,2
Carex buxbaumii,Carex,Cyperaceae,94,1115
Carex caduca,Carex,Cyperaceae,3,6
Carex caespitosa,Carex,Cyperaceae,7,26
Carex calcifugens,Carex,Cyperaceae,1,1
Carex calcis,Carex,Cyperaceae,1,42
Carex callitrichos,Carex,Cyperaceae,36,429
Carex camptoglochin,Carex,Cyperaceae,2,17
Carex canariensis,Carex,Cyperaceae,5,101
Carex canescens,Carex,Cyperaceae,525,28918
Carex canescens x remota,Carex,Cyperaceae,3,4
Carex canescens × dioica,Carex,Cyperaceae,9,16
Carex canescens × echinata,Carex,Cyperaceae,2,6
Carex canescens × lachenalii,Carex,Cyperaceae,3,109
Carex canescens × lapponica,Carex,Cyperaceae,7,30
Carex canescens × loliacea,Carex,Cyperaceae,1,1
Carex canescens × mackenziei,Carex,Cyperaceae,24,65
Carex canescens × paniculata,Carex,Cyperaceae,1,2
Carex canescens × remota,Carex,Cyperaceae,1,1
Carex capillacea,Carex,Cyperaceae,28,939
Carex capillaris,Carex,Cyperaceae,258,10386
Carex capitata,Carex,Cyperaceae,40,1095
Carex capricornis,Carex,Cyperaceae,2,72
Carex caroliniana,Carex,Cyperaceae,2,2
Carex carsei,Carex,Cyperaceae,2,72
Carex caryophyllea,Carex,Cyperaceae,159,57222
Carex castanea,Carex,Cyperaceae,5,81
Carex cataractae,Carex,Cyperaceae,2,68
Carex caucasica,Carex,Cyperaceae,1,10
Carex celebica,Carex,Cyperaceae,3,31
Carex cenantha,Carex,Cyperaceae,1,1
Carex cephaloidea,Carex,Cyperaceae,2,2
Carex cephalophora,Carex,Cyperaceae,6,50
Carex cephalotes,Carex,Cyperaceae,3,212
Carex cespitosa,Carex,Cyperaceae,105,810
Carex cespitosa × elata,Carex,Cyperaceae,2,4
Carex cespitosa × nigra,Carex,Cyperaceae,6,10
Carex cespitosa × nigra subsp. nigra,Carex,Cyperaceae,1,1
Carex ceylanica,Carex,Cyperaceae,1,3
Carex chathamica,Carex,Cyperaceae,2,43
Carex cheesemanniana,Carex,Cyperaceae,5,310
Carex chermezonii,Carex,Cyperaceae,1,4
Carex cherokeensis,Carex,Cyperaceae,2,3
Carex chinensis,Carex,Cyperaceae,10,50
Carex chinoi,Carex,Cyperaceae,1,3
Carex chlorantha,Carex,Cyperaceae,2,55
Carex chlorosaccus,Carex,Cyperaceae,2,16
Carex chlorostachys,Carex,Cyperaceae,6,11
Carex chordorrhiza,Carex,Cyperaceae,169,3544
Carex chrysolepis,Carex,Cyperaceae,6,248
Carex chungii,Carex,Cyperaceae,17,46
Carex ciliatifructus,Carex,Cyperaceae,1,4
Carex cinerascens,Carex,Cyperaceae,3,13
Carex circinata,Carex,Cyperaceae,21,88
Carex cirrhosa,Carex,Cyperaceae,2,87
Carex cirrhulosa,Carex,Cyperaceae,1,1
Carex clivorum,Carex,Cyperaceae,1,296
Carex cockayneana,Carex,Cyperaceae,2,187
Carex colchica,Carex,Cyperaceae,15,613
Carex colensoi,Carex,Cyperaceae,3,315
Carex collinsii,Carex,Cyperaceae,4,39
Carex comans,Carex,Cyperaceae,8,582
Carex commixta,Carex,Cyperaceae,3,50
Carex communis,Carex,Cyperaceae,11,91
Carex comosa,Carex,Cyperaceae,12,70
Carex complanata,Carex,Cyperaceae,4,12
Carex concinna,Carex,Cyperaceae,10,53
Carex conica,Carex,Cyperaceae,27,2821
Carex connectens,Carex,Cyperaceae,4,4
